word	source	synset	first appearance	1650-1700	1701-1750	1751-1800	1801-1850	1851-1900	1901-1925	smell-source	quality
clover_noun	cooc		1638	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
clown_noun	cooc		1586	no	no	yes	yes	yes	no	CATEGORY|animal|people	
cloying_adj	cooc		1587	no	yes	yes	yes	yes	yes		CATEGORY|sweet|spicy
coal_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|industry	
cod_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
coffee_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
cologne_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
combustion_noun	cooc		1597	no	no	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
compost_noun	cooc		1533	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
composts_noun	cooc		1624	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
contemptible_adj	cooc		1565	yes	yes	yes	yes	yes	yes		CATEGORY|decayed
cook_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
cookery_noun	cooc		1602	no	no	no	no	yes	yes	CATEGORY|food|beverage	
cooking_noun	cooc		1609	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
cool_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|fresh
copper_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|industry	
cork_noun	cooc		1547	no	no	yes	yes	yes	yes	CATEGORY|synthetic	
corn_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
corpse_noun	cooc		1568	yes	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
corrosion_noun	cooc		1635	no	no	no	yes	yes	no	CATEGORY|industry	
corruption_noun	cooc		1533	yes	yes	yes	yes	yes	yes		
cotton_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
cow_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
cowslip_noun	cooc		1597	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
crab_noun	cooc		1547	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
cream_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
creamy_adj	cooc		1657	no	no	no	yes	yes	yes		CATEGORY|sweet|spicy
creamy_noun	cooc		1635	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
creature_noun	cooc		1533	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
creosote_noun	cooc		1800	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
cress_noun	cooc		1624	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
crocus_noun	cooc		1588	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
crow_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
crumb_noun	cooc		1643	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
crust_noun	cooc		1567	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
cucumber_noun	cooc		1615	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
cultivation_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
curd_noun	cooc		1596	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
curry_noun	cooc		1589	no	no	no	no	no	yes	CATEGORY|food|beverage	
cushion_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|synthetic	
custard_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
cutlet_noun	cooc		1650	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
cyder_noun	cooc		1533	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
cypress_noun	cooc		1564	yes	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
daffodil_noun	cooc		1593	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
dainty_adj	cooc		1562	yes	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
dairy_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
daisy_noun	cooc		1587	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
damp_adj	cooc		1524	no	no	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
dampness_noun	cooc		1623	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
dank_adj	cooc		1609	no	no	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
daphne_noun	cooc		1567	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
dark_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
deer_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
delectable_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
delicate_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
delicious_adj	cooc		1550	yes	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
delicious_noun	cooc		1593	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
delightful_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
dessert_noun	cooc		1620	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
dew_noun	cooc		1550	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
dewdrop_noun	cooc		1642	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
dewy_adj	cooc		1593	no	no	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
diarrhea_noun	cooc		1669	no	no	no	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
diarrhoea_noun	cooc		1641	no	no	no	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
dick_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
dinner_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
dioxide_noun	cooc		1678	no	no	yes	no	yes	yes	CATEGORY|cleaning|medicinal	
dip_noun	cooc		1565	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
dirt_noun	cooc		1547	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
dirty_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|decayed
disagreeable_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|pungent
disgusting_adj	cooc		1562	no	yes	yes	yes	yes	yes		CATEGORY|decayed
dish_noun	cooc		1551	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
disinfectant_noun	cooc		1800	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
doe_noun	cooc		1551	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
dog_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
dolphin_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
donkey_noun	cooc		1568	no	no	no	yes	yes	yes	CATEGORY|animal|people	
drains_noun	cooc		1586	no	yes	yes	yes	yes	yes	CATEGORY|industry	
dreadful_adj	cooc		1547	no	yes	yes	yes	yes	yes		CATEGORY|decayed
drink_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
drinks_noun	cooc		1565	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
droppings_noun	cooc		1584	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
dry_adj	cooc		1533	yes	yes	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
duck_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
dumps_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
dung_noun	cooc		1547	no	no	no	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
dunghill_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
dust_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
dusty_adj	cooc		1575	no	no	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
dye_noun	cooc		1533	no	yes	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
eagle_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
earth_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
earthy_adj	cooc		1581	no	yes	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
ebony_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
eel_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
effluence_noun	cooc		1649	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
effluvia_noun	cooc		1617	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
egg_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
elephant_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
elm_noun	cooc		1566	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
emesis_noun	cooc		1642	no	no	no	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
emission_noun	cooc		1566	no	no	no	no	no	yes	CATEGORY|emissions_traffic|fuel|dust	
emulsion_noun	cooc		1638	no	yes	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
enamel_noun	cooc		1575	no	yes	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
enchanting_adj	cooc		1588	no	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
engine_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
enticing_adj	cooc		1584	no	no	no	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
ethereal_adj	cooc		1586	no	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
eucalyptus_noun	cooc		1796	no	no	no	no	no	yes	CATEGORY|nature_flowers|plant|tree|soil	
excrement_noun	cooc		1550	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
excremental_adj	cooc		1592	no	no	yes	yes	yes	yes		CATEGORY|pungent
excretion_noun	cooc		1603	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
exhaust_noun	cooc		1625	no	no	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
exotic_adj	cooc		1574	no	no	no	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
exquisite_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
factory_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|industry	
faecal_adj	cooc		1736	no	no	no	no	yes	yes		CATEGORY|pungent
falcon_noun	cooc		1524	no	no	no	no	yes	yes	CATEGORY|animal|people	
farina_noun	cooc		1610	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
farm_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
farmer_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
farting_noun	cooc		1603	no	no	no	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
fat_adj	cooc		1533	yes	yes	yes	yes	yes	yes		CATEGORY|smoky|toasted|burnt|fatty
fat_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
fauna_noun	cooc		1610	no	no	no	yes	yes	yes	CATEGORY|animal|people	
fawn_noun	cooc		1586	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
fennel_noun	cooc		1584	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
fern_noun	cooc		1565	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
fetid_adj	cooc	['fetid.s.01']	1629	no	yes	yes	yes	yes	yes		CATEGORY|decayed
fillet_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
filth_noun	cooc		1562	yes	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
filthy_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|decayed
fir_noun	cooc		1551	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
fish_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
fishy_adj	cooc		1586	no	no	yes	yes	yes	yes		CATEGORY|decayed
fixative_noun	cooc		1661	no	no	no	yes	no	yes	CATEGORY|cleaning|medicinal	
flame_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|tobacco|smoke	
flamingo_noun	cooc		1638	no	no	no	no	yes	yes	CATEGORY|animal|people	
flatulence_noun	cooc		1599	yes	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
flavoured_adj	cooc		1623	no	no	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
flea_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
flesh_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
flora_noun	cooc		1564	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
floral_adj	cooc		1524	no	no	no	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
floss_noun	cooc		1568	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
flour_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
flower_noun	cooc		1533	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
flowery_adj	cooc		1597	no	no	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
flue_noun	cooc		1551	no	no	no	no	yes	yes	CATEGORY|industry	
foam_noun	cooc		1581	no	yes	yes	yes	yes	yes	CATEGORY|synthetic	
foggy_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
foliage_noun	cooc		1658	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
food_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
forest_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
formaldehyde_noun	cooc		1823	no	no	no	no	no	yes	CATEGORY|cleaning|medicinal	
forrest_noun	cooc		1550	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
foul_adj	cooc	['fetid.s.01']	1550	yes	yes	yes	yes	yes	yes		CATEGORY|decayed
foulness_noun	cooc	['malodorousness.n.01']	1581	no	no	no	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
fox_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
fragrance_noun	cooc	['aroma.n.02', 'bouquet.n.02']	1586	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
fragrant_adj	cooc	['fragrant.a.01']	1550	yes	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
frangipani_noun	cooc		1701	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
frankincense_noun	cooc		1593	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
freight_noun	cooc		1565	no	no	no	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
fresh_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|fresh
freshness_adj	cooc		1684	no	no	no	no	yes	yes		CATEGORY|fresh
fried_adj	cooc		1566	no	no	yes	yes	yes	yes		CATEGORY|smoky|toasted|burnt|fatty
frog_noun	cooc		1524	no	no	no	yes	yes	no	CATEGORY|animal|people	
frost_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
fruit_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
fruity_adj	cooc		1641	no	no	no	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
frying_noun	cooc		1566	no	no	no	no	yes	yes	CATEGORY|food|beverage	
fuel_noun	cooc		1524	yes	no	no	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
fume_noun	cooc		1550	no	yes	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
fungous_adj	cooc		1640	no	no	yes	yes	yes	yes		CATEGORY|pungent
fungus_noun	cooc		1597	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
fur_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
furnace_noun	cooc		1547	no	no	yes	yes	yes	yes	CATEGORY|industry	
furze_noun	cooc		1617	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
fusty_adj	cooc	['fusty.s.01']	1593	yes	no	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
garden_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
garland_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
garlic_noun	cooc		1596	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
garlick_noun	cooc		1567	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
gas_noun	cooc		1565	no	no	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
gauze_noun	cooc		1633	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
geranium_noun	cooc		1640	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
ghastly_adj	cooc		1584	no	no	yes	yes	yes	yes		CATEGORY|decayed
gillyflower_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
gin_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
ginger_noun	cooc		1568	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
girl_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
glove_noun	cooc		1586	no	yes	yes	yes	yes	yes	CATEGORY|synthetic	
glue_noun	cooc		1533	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
goat_noun	cooc		1547	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
goose_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
gooseberry_noun	cooc		1640	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
gorgeous_adj	cooc		1524	no	no	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
gorse_noun	cooc		1640	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
gourd_noun	cooc		1547	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
grain_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
grape_noun	cooc		1547	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
grass_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
grasse_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
grassy_adj	cooc		1586	no	no	no	yes	yes	yes		CATEGORY|woody/earthy/mouldy
gravel_noun	cooc		1562	no	no	no	yes	yes	yes	CATEGORY|industry	
gravy_noun	cooc		1586	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
grease_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|industry	
greasy_adj	cooc		1588	no	yes	yes	yes	yes	yes		CATEGORY|smoky|toasted|burnt|fatty
greenery_noun	cooc		1640	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
greyhound_noun	cooc		1562	no	no	no	yes	yes	yes	CATEGORY|animal|people	
grocer_noun	cooc		1578	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
grog_noun	cooc		1673	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
grossness_noun	cooc		1586	no	no	no	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
ground_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
groundnut_noun	cooc		1640	no	no	no	no	yes	yes	CATEGORY|food|beverage	
grove_noun	cooc		1547	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
grub_noun	cooc		1609	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
guaiacum_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
gum_noun	cooc		1568	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
gumbo_noun	cooc		1729	no	no	no	no	yes	yes	CATEGORY|food|beverage	
gutter_noun	cooc		1562	no	no	no	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
hair_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
ham_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
handkerchief_noun	cooc		1575	no	yes	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
hare_noun	cooc		1547	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
harvest_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
haulm_noun	cooc		1660	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
hawk_noun	cooc		1562	no	yes	no	yes	yes	yes	CATEGORY|animal|people	
hawthorn_noun	cooc		1593	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
hay_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
haze_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
hazy_adj	cooc		1581	no	no	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
heady_adj	cooc		1562	no	no	no	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
heap_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
heath_noun	cooc		1547	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
heather_noun	cooc		1574	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
hedge_noun	cooc		1533	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
heifer_noun	cooc		1597	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
heliotrope_noun	cooc		1638	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
hellebore_noun	cooc		1586	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
hemp_noun	cooc		1550	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
hen_noun	cooc		1539	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
herb_noun	cooc		1562	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
herbage_noun	cooc		1587	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
herbe_noun	cooc		1566	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
herd_noun	cooc		1539	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
herdsman_noun	cooc		1641	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
heroine_noun	cooc		1587	no	no	no	yes	yes	no	CATEGORY|cleaning|medicinal	
herring_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
hideous_adj	cooc		1524	no	yes	yes	yes	yes	yes		CATEGORY|decayed
hillside_noun	cooc		1644	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
hog_noun	cooc		1550	yes	no	yes	yes	yes	yes	CATEGORY|animal|people	
hollyhock_noun	cooc		1657	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
honey_noun	cooc		1533	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
honeyed_adj	cooc		1605	no	no	yes	yes	yes	yes		CATEGORY|sweet|spicy
honeysuckle_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
honied_adj	cooc		1592	no	yes	yes	yes	yes	yes		CATEGORY|sweet|spicy
horrible_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|decayed
horrid_adj	cooc		1568	no	yes	yes	yes	yes	yes		CATEGORY|decayed
horse_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
hound_noun	cooc		1539	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
human_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
humid_adj	cooc		1550	no	yes	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
humus_noun	cooc		1629	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
hunt_noun	cooc		1524	no	no	no	no	yes	yes	CATEGORY|animal|people	
husk_noun	cooc		1595	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
hyacinth_noun	cooc		1593	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
hydrocarbon_noun	cooc		1800	no	no	no	no	yes	yes	CATEGORY|industry	
hydrogen_noun	cooc		1736	no	no	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
ice_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
incense_noun	cooc		1565	yes	yes	yes	yes	yes	yes	CATEGORY|tobacco|smoke	
indelicate_adj	cooc		1586	no	no	yes	yes	yes	yes		CATEGORY|pungent
industrial_noun	cooc		1524	no	no	no	no	yes	yes	CATEGORY|industry	
ingredient_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
invigorating_adj	cooc		1586	no	no	no	yes	yes	yes		CATEGORY|fresh
iodine_noun	cooc		1657	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
iodoform_noun	cooc		1838	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
iron_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|industry	
ironing_noun	cooc		1752	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
irresistible_adj	cooc		1564	no	no	no	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
ivy_noun	cooc		1547	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
jacket_noun	cooc		1575	no	no	no	no	yes	yes	CATEGORY|synthetic	
jam_noun	cooc		1565	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
jasmin_noun	cooc		1657	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
