word	source	synset	first appearance	1650-1700	1701-1750	1751-1800	1801-1850	1851-1900	1901-1925	smell-source	quality
tyd	cooc		1600	-	-	-	no	no	yes
tyr	cooc		1600	-	-	-	yes	no	no
tyre	cooc		1700	-	-	-	yes	no	no
tyru	cooc		1700	-	-	-	yes	no	no
ualit	cooc		1600	-	-	-	no	yes	no
uden	cooc		1600	-	-	-	no	yes	no
ui	cooc		1600	-	-	-	no	yes	yes
uiker	cooc		1700	-	-	-	no	yes	no
uingt	cooc		1700	-	-	-	no	yes	no
uit	cooc		1600	-	-	-	yes	yes	yes
uitademen	cooc		1700	-	-	-	no	no	yes
uitbarsting	cooc		1700	-	-	-	no	yes	no
uitblazen	cooc		1800	-	-	-	no	yes	yes
uitblazer	cooc		1889	-	-	-	no	yes	no
uitdenboogaard	cooc		1841	-	-	-	no	no	yes
uitdoven	cooc		1700	-	-	-	no	yes	no
uitdrukken	cooc		1700	-	-	-	yes	yes	no
uitdrukking	cooc		1700	-	-	-	yes	yes	yes
uiteraard	cooc		1872	-	-	-	no	no	yes
uitermate	cooc		1700	-	-	-	no	yes	no
uiterst	cooc		1700	-	-	-	no	yes	yes
uitgaan	cooc		1700	-	-	-	no	yes	yes
uitgang	cooc		1700	-	-	-	no	no	yes
uitgave	cooc		1700	-	-	-	no	yes	yes
uitgestooten	cooc		1820	-	-	-	no	no	yes
uitgeven	cooc		1700	-	-	-	yes	yes	yes
uitgever	cooc		1700	-	-	-	no	no	yes
uitgezoelte	cooc		1885	-	-	-	no	yes	no
uithouden	cooc		1700	-	-	-	no	yes	no
uithuiz	cooc		1873	-	-	-	no	no	yes
uiting	cooc		1700	-	-	-	no	no	yes
uitkomen	cooc		1700	-	-	-	yes	no	no
uitkomst	cooc		1700	-	-	-	no	yes	yes
uitlaatgas	cooc		1925	-	-	-	no	no	yes
uitlaten	cooc		1700	-	-	-	no	yes	no
uitmaken	cooc		1700	-	-	-	no	no	yes
uitmonding	cooc		1700	-	-	-	no	no	yes
uitmunt	cooc		1700	-	-	-	no	yes	yes
uitmunten	cooc		1700	-	-	-	no	yes	yes
uitmuntend	cooc		1700	-	-	-	yes	yes	yes
uitnemend	cooc		1700	-	-	-	no	yes	no
uitnemendheid	cooc		1700	-	-	-	no	yes	yes
uitoefenen	cooc		1700	-	-	-	no	yes	yes
uitputten	cooc		1700	-	-	-	no	yes	yes
uitputting	cooc		1700	-	-	-	no	no	yes
uitroeier	cooc		1872	-	-	-	no	yes	no
uitroeiing	cooc		1700	-	-	-	no	yes	no
uitschot	cooc		1700	-	-	-	no	yes	yes
uitschrijven	cooc		1810	-	-	-	no	no	yes
uitslaan	cooc		1800	-	-	-	no	yes	yes
uitslag	cooc		1700	-	-	-	no	yes	no
uitsluiten	cooc		1800	-	-	-	no	no	yes
uitsluitend	cooc		1700	-	-	-	no	yes	yes
uitspreken	cooc		1800	-	-	-	no	yes	no
uitstek	cooc		1700	-	-	-	no	no	yes
uitsteken	cooc		1810	-	-	-	no	no	yes
uitstekend	cooc		1800	-	-	-	no	yes	yes
uitstromen	cooc		1892	-	-	-	no	yes	no
uittrekken	cooc		1700	-	-	-	no	yes	no
uitvallen	cooc		1600	-	-	-	no	yes	yes
uitvinden	cooc		1700	-	-	-	no	yes	no
uitvinder	cooc		1700	-	-	-	no	yes	no
uitvinding	cooc		1700	-	-	-	no	yes	no
uitvoeren	cooc		1600	-	-	-	no	yes	no
uitvoering	cooc		1700	-	-	-	no	yes	yes
uitwas	cooc		1700	-	-	-	no	yes	no
uitwaseming	cooc		1810	-	-	-	no	no	yes
uitweg	cooc		1700	-	-	-	no	no	yes
uitwendig	cooc		1700	-	-	-	no	yes	no
uitwerking	cooc		1700	-	-	-	no	no	yes
uitwerpen	cooc		1700	-	-	-	no	yes	no
uitwinnen	cooc		1700	-	-	-	no	no	yes
uitwrijven	cooc		1830	-	-	-	no	no	yes
uitzenden	cooc		1700	-	-	-	no	yes	no
uitzetting	cooc		1700	-	-	-	no	no	yes
uitzicht	cooc		1700	-	-	-	no	no	yes
uitzien	cooc		1700	-	-	-	no	yes	no
ulm	cooc		1600	-	-	-	no	no	yes
ulrum	cooc		1700	-	-	-	no	no	yes
ultra	cooc		1600	-	-	-	no	yes	no
ulvenhout	cooc		1810	-	-	-	no	yes	no
un	cooc		1600	-	-	-	yes	yes	no
und	cooc		1600	-	-	-	no	no	yes
une	cooc		1600	-	-	-	yes	yes	no
uniek	cooc		1600	-	-	-	no	no	yes
union	cooc		1600	-	-	-	no	no	yes
unona	cooc		1868	-	-	-	no	yes	no
urding	cooc		1700	-	-	-	yes	yes	no
ure	cooc		1600	-	-	-	no	yes	no
urine	cooc		1600	-	-	-	no	yes	yes
urinestoornissen	cooc		1907	-	-	-	no	no	yes
uterus	cooc		1700	-	-	-	no	yes	no
uur	cooc		1600	-	-	-	yes	yes	yes
uw	cooc		1600	-	-	-	yes	yes	yes
va	cooc		1600	-	-	-	yes	yes	yes
vaa	cooc		1600	-	-	-	no	yes	yes
vaandel	cooc		1600	-	-	-	no	yes	no
vaardigheid	cooc		1700	-	-	-	no	yes	no
vaarstok	cooc		1883	-	-	-	no	no	yes
vaart	cooc		1600	-	-	-	yes	no	no
vaartuig	cooc		1700	-	-	-	no	yes	yes
vacant	cooc		1600	-	-	-	yes	no	no
vader	cooc		1600	-	-	-	yes	no	no
vaderland	cooc		1600	-	-	-	no	yes	no
vaderlandsch	cooc		1700	-	-	-	yes	yes	no
vaderlandsliefde	cooc		1700	-	-	-	yes	yes	no
vaderlijk	cooc		1800	-	-	-	no	yes	no
vak	cooc		1600	-	-	-	no	no	yes
valckenier	cooc		1600	-	-	-	no	no	yes
valencienne	cooc		1600	-	-	-	no	yes	no
valk	cooc		1600	-	-	-	no	yes	yes
valle	cooc		1600	-	-	-	no	yes	no
vallen	cooc		1600	-	-	-	yes	yes	yes
valley	cooc		1600	-	-	-	no	yes	no
valsch	cooc		1700	-	-	-	no	yes	no
van	cooc		1600	-	-	-	yes	yes	yes
vanaf	cooc		1600	-	-	-	no	no	yes
vanda	cooc		1600	-	-	-	no	yes	no
vane	cooc		1600	-	-	-	yes	no	no
vangen	cooc		1600	-	-	-	no	yes	yes
vanill	cooc		1700	-	-	-	no	yes	yes
vanilla	cooc		1830	-	-	-	no	yes	no
vanuit	cooc		1600	-	-	-	no	no	yes
varen	cooc		1600	-	-	-	no	yes	yes
vargent	cooc		1600	-	-	-	no	yes	no
variëteit	cooc		1700	-	-	-	no	yes	no
vast	cooc		1600	-	-	-	no	yes	yes
vasten	cooc		1600	-	-	-	no	yes	no
vastheid	cooc		1700	-	-	-	yes	yes	no
vat	cooc		1600	-	-	-	yes	yes	yes
vatbaar	cooc		1700	-	-	-	no	yes	no
vatenhandel	cooc		1910	-	-	-	no	no	yes
vatten	cooc		1600	-	-	-	no	no	yes
vatting	cooc		1700	-	-	-	no	no	yes
vau	cooc		1600	-	-	-	no	yes	no
vav	cooc		1600	-	-	-	no	yes	no
vd	cooc		1600	-	-	-	no	no	yes
vechten	cooc		1600	-	-	-	yes	yes	yes
veder	cooc		1600	-	-	-	yes	no	no
vee	cooc		1600	-	-	-	no	yes	no
veehandel	cooc		1700	-	-	-	no	yes	no
veel	cooc		1600	-	-	-	yes	yes	yes
veelal	cooc		1600	-	-	-	no	yes	no
veelvuldig	cooc		1600	-	-	-	no	yes	no
veen	cooc		1600	-	-	-	no	yes	yes
veenachtig	cooc		1820	-	-	-	no	yes	no
veendam	cooc		1700	-	-	-	no	yes	no
veender	cooc		1700	-	-	-	yes	no	no
veenendaal	cooc		1700	-	-	-	no	no	yes
veer	cooc		1600	-	-	-	no	yes	yes
veeren	cooc		1600	-	-	-	no	yes	yes
veerkracht	cooc		1700	-	-	-	no	no	yes
veerkrachtig	cooc		1700	-	-	-	no	yes	no
veevoeder	cooc		1800	-	-	-	no	no	yes
veeziekte	cooc		1700	-	-	-	no	yes	no
vegetal	cooc		1700	-	-	-	no	yes	no
veguerrs	cooc		1898	-	-	-	no	yes	yes
veilen	cooc		1600	-	-	-	no	yes	no
veilig	cooc		1600	-	-	-	no	yes	yes
veiligheid	cooc		1700	-	-	-	no	yes	yes
veiling	cooc		1600	-	-	-	no	yes	yes
vel	cooc		1600	-	-	-	yes	no	no
veld	cooc		1600	-	-	-	no	yes	yes
veldwachter	cooc		1700	-	-	-	no	yes	yes
vele	cooc		1600	-	-	-	no	yes	yes
velen	cooc		1600	-	-	-	yes	yes	yes
velkaar	cooc		1863	-	-	-	no	yes	no
vellen	cooc		1600	-	-	-	no	yes	yes
veloutine	cooc		1830	-	-	-	no	yes	no
velthuys	cooc		1600	-	-	-	no	yes	no
veluwsch	cooc		1820	-	-	-	no	yes	no
venduti	cooc		1820	-	-	-	no	yes	no
vendóme	cooc		1600	-	-	-	no	yes	yes
venema	cooc		1700	-	-	-	no	no	yes
venlo	cooc		1600	-	-	-	yes	yes	no
vennootschap	cooc		1820	-	-	-	no	yes	no
veno	cooc		1600	-	-	-	no	no	yes
vensterraam	cooc		1810	-	-	-	no	no	yes
vent	cooc		1600	-	-	-	no	yes	no
ventilatie	cooc		1820	-	-	-	no	yes	yes
ventilator	cooc		1700	-	-	-	no	no	yes
ver	cooc		1600	-	-	-	yes	yes	yes
vera	cooc		1600	-	-	-	no	yes	yes
veranda	cooc		1700	-	-	-	no	no	yes
veranderen	cooc		1600	-	-	-	no	yes	yes
verandering	cooc		1600	-	-	-	yes	yes	yes
veranderlijk	cooc		1600	-	-	-	no	yes	no
verantwoordelijkheid	cooc		1700	-	-	-	no	yes	yes
verband	cooc		1600	-	-	-	no	no	yes
verbazen	cooc		1700	-	-	-	no	no	yes
verbazing	cooc		1700	-	-	-	no	yes	yes
verbeelding	cooc		1600	-	-	-	yes	yes	no
verbergen	cooc		1600	-	-	-	no	no	yes
verbeteren	cooc		1600	-	-	-	yes	yes	yes
verbetering	cooc		1600	-	-	-	no	yes	yes
verbieden	cooc		1600	-	-	-	no	yes	yes
verbinden	cooc		1600	-	-	-	yes	yes	no
verbinding	cooc		1600	-	-	-	no	yes	yes
verbittering	cooc		1600	-	-	-	no	no	yes
verblijf	cooc		1600	-	-	-	no	yes	yes
verblijfplaats	cooc		1600	-	-	-	no	no	yes
verblijven	cooc		1600	-	-	-	no	yes	no
verblinden	cooc		1600	-	-	-	no	yes	yes
verbranden	cooc		1600	-	-	-	yes	yes	yes
verbranding	cooc		1600	-	-	-	no	yes	yes
verbrijzelen	cooc		1800	-	-	-	no	yes	yes
verbroedering	cooc		1700	-	-	-	no	yes	no
verbrokkelen	cooc		1830	-	-	-	no	yes	no
verbruiken	cooc		1700	-	-	-	no	no	yes
verbruiker	cooc		1700	-	-	-	no	no	yes
verbruikster	cooc		1854	-	-	-	no	yes	no
verdediging	cooc		1600	-	-	-	no	no	yes
verdedigingswerk	cooc		1840	-	-	-	yes	no	no
verdelen	cooc		1600	-	-	-	no	no	yes
verdenken	cooc		1700	-	-	-	no	yes	yes
verdent	cooc		1700	-	-	-	no	yes	no
verderf	cooc		1600	-	-	-	no	no	yes
verderfelijk	cooc		1800	-	-	-	no	yes	no
verdichten	cooc		1700	-	-	-	no	yes	no
verdienen	cooc		1600	-	-	-	no	yes	no
verdikken	cooc		1700	-	-	-	no	yes	yes
verdikking	cooc		1700	-	-	-	no	yes	no
verdooving	cooc		1700	-	-	-	no	no	yes
verdrijven	cooc		1600	-	-	-	no	yes	yes
verdrijving	cooc		1600	-	-	-	yes	yes	no
verdringen	cooc		1700	-	-	-	no	no	yes
verdrinken	cooc		1600	-	-	-	yes	no	no
verdubbelen	cooc		1600	-	-	-	yes	no	no
verduisteren	cooc		1700	-	-	-	no	yes	no
verduistering	cooc		1700	-	-	-	no	no	yes
verdunnen	cooc		1600	-	-	-	no	yes	no
verdwijnen	cooc		1600	-	-	-	yes	yes	yes
veredelen	cooc		1700	-	-	-	no	yes	no
vereenigd	cooc		1600	-	-	-	yes	yes	no
vereenigt	cooc		1600	-	-	-	no	yes	no
vereeuwigen	cooc		1600	-	-	-	no	yes	no
vereisch	cooc		1700	-	-	-	no	yes	no
vereischen	cooc		1700	-	-	-	yes	no	no
vereischt	cooc		1700	-	-	-	no	yes	no
veren	cooc		1600	-	-	-	no	no	yes
verettering	cooc		1700	-	-	-	no	yes	no
verfijnen	cooc		1700	-	-	-	no	yes	no
verfraaien	cooc		1700	-	-	-	no	yes	no
verfrischen	cooc		1882	-	-	-	no	yes	no
verfrischt	cooc		1700	-	-	-	no	yes	no
verfrisschen	cooc		1820	-	-	-	no	yes	yes
verfrisschend	cooc		1830	-	-	-	no	yes	no
verfrisschender	cooc		1863	-	-	-	no	yes	no
verfrisschenderen	cooc		1872	-	-	-	no	yes	no
verfrissching	cooc		1820	-	-	-	no	no	yes
verfrissehen	cooc		1851	-	-	-	no	yes	no
vergaan	cooc		1600	-	-	-	no	no	yes
vergaderen	cooc		1600	-	-	-	no	yes	no
vergadering	cooc		1600	-	-	-	yes	yes	yes
vergeefs	cooc		1600	-	-	-	no	no	yes
vergelijken	cooc		1600	-	-	-	no	no	yes
vergelijking	cooc		1600	-	-	-	no	yes	no
vergenoegen	cooc		1600	-	-	-	yes	no	no
vergeten	cooc		1600	-	-	-	yes	no	no
vergewissen	cooc		1810	-	-	-	no	yes	no
vergezellen	cooc		1700	-	-	-	no	yes	yes
vergezigt	cooc		1700	-	-	-	yes	yes	no
vergif	cooc		1600	-	-	-	yes	yes	no
vergift	cooc		1600	-	-	-	yes	no	yes
vergiftig	cooc		1600	-	-	-	no	yes	yes
vergissen	cooc		1800	-	-	-	no	no	yes
vergissing	cooc		1700	-	-	-	no	no	yes
vergunning	cooc		1600	-	-	-	no	yes	yes
verhaal	cooc		1600	-	-	-	no	yes	yes
verharden	cooc		1700	-	-	-	no	no	yes
verharding	cooc		1700	-	-	-	no	no	yes
verheffen	cooc		1600	-	-	-	yes	yes	yes
verhelpen	cooc		1600	-	-	-	no	no	yes
verhinderen	cooc		1600	-	-	-	no	yes	no
verhitten	cooc		1700	-	-	-	yes	yes	yes
verhitting	cooc		1700	-	-	-	no	yes	no
verhogen	cooc		1600	-	-	-	no	yes	yes
verhoogen	cooc		1600	-	-	-	yes	no	no
verhuren	cooc		1600	-	-	-	yes	no	no
verhuur	cooc		1700	-	-	-	no	yes	no
verhuurkantoor	cooc		1810	-	-	-	no	yes	no
verjagen	cooc		1600	-	-	-	no	yes	yes
verkade	cooc		1700	-	-	-	no	no	yes
verkeer	cooc		1600	-	-	-	no	no	yes
verkerk	cooc		1700	-	-	-	no	yes	no
verkiezen	cooc		1600	-	-	-	no	yes	no
verklaren	cooc		1600	-	-	-	no	yes	yes
verklaring	cooc		1600	-	-	-	no	no	yes
verkleuren	cooc		1700	-	-	-	no	yes	no
verknochtheid	cooc		1700	-	-	-	yes	no	no
verkoelen	cooc		1600	-	-	-	yes	yes	no
verkoeling	cooc		1600	-	-	-	no	yes	no
verkoop	cooc		1600	-	-	-	yes	yes	yes
verkoopen	cooc		1600	-	-	-	yes	yes	yes
verkooper	cooc		1600	-	-	-	no	yes	no
verkopen	cooc		1600	-	-	-	no	yes	yes
verkorten	cooc		1600	-	-	-	no	no	yes
verkouden	cooc		1700	-	-	-	no	no	yes
verkoudheid	cooc		1700	-	-	-	no	no	yes
verkrijgbaar	cooc		1800	-	-	-	yes	yes	yes
verkrijgen	cooc		1600	-	-	-	no	yes	yes
verkwikken	cooc		1700	-	-	-	yes	yes	yes
verkwikkend	cooc		1700	-	-	-	no	yes	no
verkwikking	cooc		1700	-	-	-	no	no	yes
verlakken	cooc		1700	-	-	-	no	yes	no
verlammen	cooc		1700	-	-	-	no	yes	yes
verlamming	cooc		1700	-	-	-	no	yes	no
verlang	cooc		1600	-	-	-	no	yes	no
verlangen	cooc		1600	-	-	-	yes	yes	no
verlaten	cooc		1600	-	-	-	yes	yes	no
verlatenheid	cooc		1820	-	-	-	no	no	yes
verlenen	cooc		1600	-	-	-	no	yes	yes
verlichten	cooc		1600	-	-	-	no	no	yes
verlichting	cooc		1600	-	-	-	no	yes	yes
verlies	cooc		1600	-	-	-	yes	yes	no
verliezen	cooc		1600	-	-	-	yes	yes	yes
verligting	cooc		1600	-	-	-	no	yes	no
verlind	cooc		1700	-	-	-	no	yes	no
verlof	cooc		1600	-	-	-	no	yes	yes
verlokken	cooc		1600	-	-	-	no	no	yes
vermaard	cooc		1700	-	-	-	no	yes	no
vermaken	cooc		1600	-	-	-	no	yes	no
vermeend	cooc		1700	-	-	-	yes	no	no
vermeer	cooc		1600	-	-	-	no	yes	no
vermeerderen	cooc		1600	-	-	-	no	yes	yes
vermengen	cooc		1600	-	-	-	yes	yes	yes
vermenging	cooc		1700	-	-	-	no	no	yes
vermicelli	cooc		1810	-	-	-	no	no	yes
verminderen	cooc		1600	-	-	-	no	yes	yes
vermindering	cooc		1600	-	-	-	no	yes	no
vermissen	cooc		1700	-	-	-	no	no	yes
vermits	cooc		1600	-	-	-	no	yes	no
vermoedelijk	cooc		1800	-	-	-	no	no	yes
vermoeden	cooc		1600	-	-	-	no	no	yes
vermoeidheid	cooc		1700	-	-	-	no	yes	yes
vermoeien	cooc		1700	-	-	-	no	no	yes
vermoeienis	cooc		1700	-	-	-	no	yes	yes
vermogen	cooc		1600	-	-	-	no	yes	no
vern	cooc		1600	-	-	-	no	yes	no
vernedering	cooc		1600	-	-	-	no	no	yes
vernemen	cooc		1600	-	-	-	yes	no	yes
vernietigen	cooc		1600	-	-	-	no	no	yes
vernietiging	cooc		1600	-	-	-	no	no	yes
vernuft	cooc		1600	-	-	-	no	yes	no
verontreinigen	cooc		1700	-	-	-	no	no	yes
verontreiniging	cooc		1810	-	-	-	no	no	yes
verontrusten	cooc		1700	-	-	-	no	yes	no
verontschuldiging	cooc		1700	-	-	-	no	no	yes
verontwaardiging	cooc		1700	-	-	-	yes	yes	yes
veroordelen	cooc		1600	-	-	-	no	no	yes
veroorzake	cooc		1700	-	-	-	yes	no	no
veroorzaken	cooc		1700	-	-	-	yes	yes	yes
verovering	cooc		1600	-	-	-	no	no	yes
verpacht	cooc		1600	-	-	-	no	yes	no
verpakken	cooc		1700	-	-	-	no	yes	yes
verpakking	cooc		1700	-	-	-	no	yes	yes
verpesten	cooc		1700	-	-	-	yes	yes	yes
verpestenden	cooc		1700	-	-	-	no	yes	no
verplichten	cooc		1600	-	-	-	no	yes	yes
verpligt	cooc		1600	-	-	-	yes	yes	no
verpligting	cooc		1700	-	-	-	yes	no	no
verraden	cooc		1600	-	-	-	no	no	yes
verrassen	cooc		1800	-	-	-	no	yes	yes
verrassing	cooc		1700	-	-	-	no	no	yes
verregaand	cooc		1700	-	-	-	yes	no	no
verrichten	cooc		1600	-	-	-	no	no	yes
verrigten	cooc		1700	-	-	-	yes	no	no
verrotting	cooc		1700	-	-	-	no	no	yes
verrukkelijk	cooc		1800	-	-	-	no	no	yes
verrukkelyk	cooc		1700	-	-	-	no	no	yes
verrukken	cooc		1600	-	-	-	no	no	yes
versa	cooc		1600	-	-	-	yes	no	no
versch	cooc		1700	-	-	-	no	yes	yes
verschaffen	cooc		1600	-	-	-	yes	yes	yes
versche	cooc		1700	-	-	-	yes	yes	yes
verscheiden	cooc		1700	-	-	-	no	yes	yes
verscheidenheid	cooc		1700	-	-	-	no	yes	no
verscheuren	cooc		1800	-	-	-	no	yes	no
verschijnen	cooc		1600	-	-	-	no	yes	yes
verschijnsel	cooc		1800	-	-	-	yes	yes	no
verschil	cooc		1700	-	-	-	no	no	yes
verschillen	cooc		1600	-	-	-	yes	no	no
verschillend	cooc		1700	-	-	-	no	yes	yes
verschuur	cooc		1700	-	-	-	no	no	yes
versieren	cooc		1700	-	-	-	no	yes	no
verslinden	cooc		1700	-	-	-	no	yes	no
versohaft	cooc		1830	-	-	-	no	no	yes
versplinteren	cooc		1843	-	-	-	no	no	yes
verspreiden	cooc		1700	-	-	-	yes	yes	yes
verspreiding	cooc		1700	-	-	-	no	yes	no
verstaan	cooc		1700	-	-	-	no	no	yes
verstand	cooc		1700	-	-	-	yes	yes	no
versteeg	cooc		1700	-	-	-	no	no	yes
versteegh	cooc		1700	-	-	-	no	yes	no
versterken	cooc		1700	-	-	-	no	yes	yes
versterkenden	cooc		1830	-	-	-	no	yes	no
versterkingsmiddel	cooc		1830	-	-	-	no	no	yes
verstijving	cooc		1810	-	-	-	no	yes	no
verstikken	cooc		1700	-	-	-	no	yes	yes
verstikkend	cooc		1830	-	-	-	no	no	yes
verstikking	cooc		1810	-	-	-	no	no	yes
verstompen	cooc		1820	-	-	-	no	no	yes
verstoppen	cooc		1700	-	-	-	no	yes	yes
verstopping	cooc		1800	-	-	-	no	yes	yes
verstrekken	cooc		1700	-	-	-	no	yes	yes
vertakking	cooc		1700	-	-	-	no	yes	no
verteerbaar	cooc		1820	-	-	-	no	yes	no
vertegenwoordiger	cooc		1700	-	-	-	no	no	yes
vertegenwoordiging	cooc		1700	-	-	-	no	yes	no
vertellen	cooc		1600	-	-	-	no	no	yes
verteren	cooc		1600	-	-	-	yes	yes	no
vertering	cooc		1600	-	-	-	no	yes	no
vertoeven	cooc		1600	-	-	-	no	no	yes
vertonen	cooc		1600	-	-	-	yes	yes	no
vertrek	cooc		1600	-	-	-	no	yes	yes
vertrekken	cooc		1600	-	-	-	yes	yes	yes
vertroosting	cooc		1700	-	-	-	yes	no	no
vertrouwelijkheid	cooc		1800	-	-	-	no	no	yes
vertrouwen	cooc		1600	-	-	-	yes	yes	yes
vervaardigen	cooc		1600	-	-	-	yes	yes	yes
vervanging	cooc		1700	-	-	-	no	no	yes
vervatten	cooc		1600	-	-	-	no	yes	no
vervelend	cooc		1700	-	-	-	no	no	yes
ververschenden	cooc		1871	-	-	-	no	yes	no
verversching	cooc		1800	-	-	-	no	yes	no
vervliegen	cooc		1600	-	-	-	no	yes	no
vervoegen	cooc		1600	-	-	-	yes	no	no
vervoer	cooc		1600	-	-	-	no	no	yes
vervolgen	cooc		1600	-	-	-	no	yes	yes
vervolgens	cooc		1600	-	-	-	yes	yes	no
vervullen	cooc		1600	-	-	-	yes	yes	yes
vervulling	cooc		1600	-	-	-	no	no	yes
verwaal	cooc		1700	-	-	-	no	no	yes
verwaarlozen	cooc		1700	-	-	-	yes	no	no
verwachten	cooc		1600	-	-	-	no	no	yes
verwachting	cooc		1600	-	-	-	no	yes	yes
verwarmen	cooc		1600	-	-	-	yes	yes	yes
verwekken	cooc		1600	-	-	-	no	yes	yes
verweren	cooc		1600	-	-	-	no	yes	no
verwerken	cooc		1600	-	-	-	no	yes	yes
verwerven	cooc		1600	-	-	-	no	yes	no
verwijderen	cooc		1600	-	-	-	no	yes	yes
verwijdering	cooc		1600	-	-	-	no	yes	yes
verwijten	cooc		1600	-	-	-	no	no	yes
verwikkeling	cooc		1830	-	-	-	yes	no	no
verwoesting	cooc		1700	-	-	-	no	yes	no
verwonden	cooc		1600	-	-	-	no	no	yes
verwondering	cooc		1600	-	-	-	no	no	yes
verwonding	cooc		1700	-	-	-	no	yes	yes
very	cooc		1600	-	-	-	no	no	yes
verzachten	cooc		1700	-	-	-	no	yes	yes
verzachting	cooc		1700	-	-	-	yes	no	yes
verzadigdheid	cooc		1873	-	-	-	no	no	yes
verzakking	cooc		1700	-	-	-	no	no	yes
verzamelen	cooc		1600	-	-	-	yes	yes	yes
verzegelen	cooc		1600	-	-	-	no	yes	yes
verzekerden	cooc		1700	-	-	-	no	yes	no
verzekeren	cooc		1600	-	-	-	no	yes	no
verzekering	cooc		1600	-	-	-	no	no	yes
verzenden	cooc		1700	-	-	-	no	yes	no
verzending	cooc		1700	-	-	-	no	no	yes
verzet	cooc		1700	-	-	-	no	no	yes
verzinsel	cooc		1820	-	-	-	no	yes	no
verzoek	cooc		1600	-	-	-	no	yes	no
verzoeke	cooc		1700	-	-	-	no	no	yes
verzoeken	cooc		1600	-	-	-	no	yes	yes
verzorging	cooc		1700	-	-	-	no	no	yes
verzuimen	cooc		1700	-	-	-	yes	no	no
verzwakken	cooc		1700	-	-	-	no	no	yes
verzwakking	cooc		1700	-	-	-	no	yes	yes
vesicatoire	cooc		1841	-	-	-	yes	no	no
vestigen	cooc		1700	-	-	-	yes	no	no
vesting	cooc		1700	-	-	-	yes	yes	yes
vestingwerk	cooc		1800	-	-	-	yes	no	no
vet	cooc		1600	-	-	-	no	yes	no
vetachtig	cooc		1830	-	-	-	no	yes	no
veter	cooc		1600	-	-	-	no	no	yes
vetgehalte	cooc		1851	-	-	-	no	no	yes
vetkaars	cooc		1830	-	-	-	no	yes	no
vetten	cooc		1600	-	-	-	no	no	yes
vettig	cooc		1600	-	-	-	no	yes	no
vetvrij	cooc		1865	-	-	-	no	no	yes
vh	cooc		1600	-	-	-	no	no	yes
vi	cooc		1600	-	-	-	no	yes	yes
via	cooc		1600	-	-	-	no	no	yes
viaduct	cooc		1830	-	-	-	no	yes	no
viannay	cooc		1859	-	-	-	no	yes	no
vice	cooc		1600	-	-	-	yes	no	no
vichy	cooc		1600	-	-	-	no	yes	no
vichyzout	cooc		1885	-	-	-	no	yes	no
victoria	cooc		1600	-	-	-	yes	yes	yes
vier	cooc		1600	-	-	-	no	yes	no
vieren	cooc		1600	-	-	-	no	yes	yes
vierentwintig	cooc		1700	-	-	-	no	yes	no
vierverlat	cooc		1868	-	-	-	no	yes	no
vies	cooc		1600	-	-	-	no	no	yes
viesheid	cooc		1700	-	-	-	no	no	yes
vieux	cooc		1600	-	-	-	no	yes	no
vijand	cooc		1700	-	-	-	yes	yes	yes
vijandelijk	cooc		1800	-	-	-	no	no	yes
vijandelijkheid	cooc		1800	-	-	-	no	yes	no
vijf	cooc		1600	-	-	-	yes	yes	no
vijftig	cooc		1600	-	-	-	no	no	yes
vijg	cooc		1600	-	-	-	no	no	yes
vijzel	cooc		1800	-	-	-	no	yes	no
vim	cooc		1600	-	-	-	no	yes	yes
vin	cooc		1600	-	-	-	no	yes	no
vinaigre	cooc		1600	-	-	-	no	yes	no
vinden	cooc		1600	-	-	-	yes	yes	yes
vinding	cooc		1600	-	-	-	no	yes	no
vinger	cooc		1600	-	-	-	no	yes	yes
vinnig	cooc		1600	-	-	-	no	yes	no
violacea	cooc		1844	-	-	-	no	no	yes
violet	cooc		1600	-	-	-	no	yes	yes
violett	cooc		1700	-	-	-	no	yes	no
violetta	cooc		1700	-	-	-	no	no	yes
violette	cooc		1600	-	-	-	no	yes	no
viool	cooc		1600	-	-	-	no	yes	yes
visch	cooc		1700	-	-	-	no	no	yes
vischachtig	cooc		1850	-	-	-	no	no	yes
vischmarkt	cooc		1700	-	-	-	no	no	yes
vischvermaak	cooc		1863	-	-	-	no	no	yes
visite	cooc		1600	-	-	-	no	no	yes
vissch	cooc		1700	-	-	-	no	yes	no
vivienne	cooc		1700	-	-	-	no	yes	no
vlak	cooc		1600	-	-	-	no	yes	yes
vlakte	cooc		1600	-	-	-	no	yes	no
vlam	cooc		1600	-	-	-	yes	yes	yes
vlasstr	cooc		1894	-	-	-	no	no	yes
vleesch	cooc		1700	-	-	-	yes	yes	yes
vlek	cooc		1600	-	-	-	no	yes	yes
vlekkenwater	cooc		1830	-	-	-	no	yes	no
vleugel	cooc		1600	-	-	-	no	no	yes
vlh	cooc		1600	-	-	-	no	no	yes
vliegen	cooc		1600	-	-	-	yes	yes	yes
vliegenier	cooc		1909	-	-	-	no	no	yes
vliegmachine	cooc		1810	-	-	-	no	no	yes
vliegveld	cooc		1909	-	-	-	no	no	yes
vlier	cooc		1600	-	-	-	no	no	yes
vlietkade	cooc		1820	-	-	-	no	no	yes
vlissing	cooc		1700	-	-	-	yes	yes	no
vlissingsch	cooc		1820	-	-	-	no	no	yes
vloed	cooc		1600	-	-	-	no	yes	no
